,date,state,positive,positiveIncrease,death,deathIncrease,hospitalizedCurrently,hospitalizedIncrease
7431,20201026,OK,117399.0,663,1251.0,2,924.0,22
7432,20201026,OR,42101.0,362,653.0,0,197.0,0
7433,20201026,PA,195695.0,1407,8673.0,7,1138.0,0
7434,20201026,PR,32198.0,461,804.0,3,356.0,0
7435,20201026,RI,31024.0,167,1184.0,1,163.0,0
7436,20201026,SC,171501.0,823,3823.0,21,737.0,12
7437,20201026,SD,39741.0,538,375.0,0,377.0,17
7438,20201026,TN,249866.0,2279,3163.0,32,1228.0,44
7439,20201026,TX,867075.0,4700,17514.0,10,5278.0,0
7440,20201026,UT,106083.0,1201,574.0,2,311.0,53
7441,20201026,VA,174275.0,904,3581.0,2,1048.0,27
7442,20201026,VI,1348.0,2,21.0,0,,0
7443,20201026,VT,2096.0,9,58.0,0,11.0,0
7444,20201026,WA,106704.0,589,2296.0,0,389.0,0
7445,20201026,WI,211928.0,3011,1824.0,11,1350.0,84
7446,20201026,WV,22223.0,317,424.0,1,215.0,0
7447,20201026,WY,11477.0,436,77.0,9,102.0,7
7448,20201025,AK,13041.0,518,68.0,0,58.0,2
7449,20201025,AL,184355.0,1079,2866.0,0,922.0,0
7450,20201025,AR,106115.0,797,1812.0,15,618.0,11
7451,20201025,AS,0.0,0,0.0,0,,0
7452,20201025,AZ,238163.0,1391,5874.0,5,828.0,43
7453,20201025,CA,898029.0,5219,17345.0,34,2969.0,0
7454,20201025,CO,95089.0,1689,2223.0,5,586.0,24
7455,20201025,CT,66052.0,0,4577.0,0,233.0,0
7456,20201025,DC,16767.0,61,642.0,0,95.0,0
7457,20201025,DE,23961.0,114,681.0,1,103.0,0
7458,20201025,FL,768653.0,2348,16632.0,12,2219.0,82
7459,20201025,GA,350923.0,1318,7809.0,1,1668.0,22
7460,20201025,GU,4216.0,41,71.0,0,77.0,0
7461,20201025,HI,14758.0,89,212.0,3,64.0,8
7462,20201025,IA,109657.0,1143,1634.0,3,541.0,0
7463,20201025,ID,58694.0,1021,572.0,10,259.0,22
7464,20201025,IL,378969.0,4062,9775.0,24,2605.0,0
7465,20201025,IN,162607.0,2153,4130.0,12,1666.0,140
7466,20201025,KS,76230.0,0,975.0,0,403.0,0
7467,20201025,KY,96942.0,1462,1407.0,3,840.0,0
7468,20201025,LA,183575.0,972,5837.0,17,596.0,0
7469,20201025,MA,150565.0,1077,9864.0,25,538.0,16
7470,20201025,MD,140279.0,792,4096.0,5,446.0,52
7471,20201025,ME,6201.0,64,146.0,0,8.0,2
7472,20201025,MI,175612.0,0,7522.0,0,1182.0,0
7473,20201025,MN,133802.0,1680,2349.0,21,584.0,67
7474,20201025,MO,169495.0,2043,2805.0,4,1404.0,0
7475,20201025,MP,88.0,0,2.0,0,,0
7476,20201025,MS,115088.0,0,3255.0,0,683.0,0
7477,20201025,MT,27880.0,738,297.0,3,357.0,49
7478,20201025,NC,260099.0,1807,4157.0,13,1148.0,0
7479,20201025,ND,37874.0,849,461.0,8,272.0,12
7480,20201025,NE,63215.0,705,595.0,4,436.0,16
7481,20201025,NH,10328.0,90,473.0,0,23.0,1
7482,20201025,NJ,237800.0,1407,16285.0,4,868.0,25
7483,20201025,NM,41863.0,823,967.0,2,287.0,38
7484,20201025,NV,95703.0,891,1748.0,5,493.0,0
7485,20201025,NY,495464.0,1632,25730.0,12,1015.0,0
7486,20201025,OH,198115.0,2309,5206.0,0,1338.0,89
7487,20201025,OK,116736.0,1051,1249.0,4,924.0,26
7488,20201025,OR,41739.0,391,653.0,4,197.0,0
7489,20201025,PA,194288.0,1666,8666.0,12,1104.0,0
7490,20201025,PR,31737.0,665,801.0,7,370.0,0
7491,20201025,RI,30857.0,274,1183.0,0,163.0,11
7492,20201025,SC,170678.0,1337,3802.0,9,725.0,12
7493,20201025,SD,39203.0,1062,375.0,9,366.0,58
7494,20201025,TN,247587.0,3500,3131.0,31,1094.0,15
7495,20201025,TX,862375.0,4304,17504.0,48,5206.0,0
7496,20201025,UT,104882.0,1765,572.0,4,313.0,52
7497,20201025,VA,173371.0,999,3579.0,1,979.0,35
7498,20201025,VI,1346.0,0,21.0,0,,0
7499,20201025,VT,2087.0,30,58.0,0,3.0,0
7500,20201025,WA,106115.0,835,2296.0,0,405.0,49
7501,20201025,WI,208917.0,3778,1813.0,10,1293.0,95
7502,20201025,WV,21906.0,194,423.0,1,214.0,0
7503,20201025,WY,11041.0,236,68.0,0,95.0,2
7504,20201024,AK,12523.0,356,68.0,0,58.0,4
7505,20201024,AL,183276.0,2360,2866.0,7,920.0,0
7506,20201024,AR,105318.0,1183,1797.0,15,606.0,29
7507,20201024,AS,0.0,0,0.0,0,,0
7508,20201024,AZ,236772.0,890,5869.0,4,819.0,76
7509,20201024,CA,892810.0,5945,17311.0,49,3007.0,0
7510,20201024,CO,93400.0,1828,2218.0,7,599.0,41
7511,20201024,CT,66052.0,0,4577.0,0,233.0,0
7512,20201024,DC,16706.0,97,642.0,0,93.0,0
7513,20201024,DE,23847.0,160,680.0,2,103.0,0
7514,20201024,FL,766305.0,4381,16620.0,76,2162.0,174
7515,20201024,GA,349605.0,1846,7808.0,42,1684.0,97
7516,20201024,GU,4175.0,34,71.0,2,77.0,0
7517,20201024,HI,14669.0,140,209.0,3,71.0,12
7518,20201024,IA,108514.0,1640,1631.0,11,545.0,0
7519,20201024,ID,57673.0,1073,562.0,9,259.0,24
7520,20201024,IL,374907.0,6161,9751.0,63,2616.0,0
7521,20201024,IN,160454.0,2741,4118.0,26,1685.0,129
7522,20201024,KS,76230.0,0,975.0,0,403.0,0
7523,20201024,KY,95480.0,1732,1404.0,8,840.0,49
7524,20201024,LA,182603.0,0,5820.0,0,620.0,0
7525,20201024,MA,149488.0,1203,9839.0,9,551.0,20
7526,20201024,MD,139487.0,796,4091.0,13,455.0,55
7527,20201024,ME,6137.0,42,146.0,0,8.0,0
7528,20201024,MI,175612.0,3490,7522.0,38,1182.0,0
7529,20201024,MN,132122.0,2259,2328.0,14,584.0,106
7530,20201024,MO,167452.0,2918,2801.0,113,1443.0,0
7531,20201024,MP,88.0,0,2.0,0,,0
7532,20201024,MS,115088.0,1212,3255.0,17,683.0,0
7533,20201024,MT,27142.0,639,294.0,12,348.0,10
7534,20201024,NC,258292.0,2584,4144.0,30,1182.0,0
7535,20201024,ND,37025.0,967,453.0,8,278.0,17
7536,20201024,NE,62510.0,1225,591.0,4,426.0,34
7537,20201024,NH,10238.0,126,473.0,2,19.0,0
7538,20201024,NJ,236393.0,2206,16281.0,8,886.0,40
7539,20201024,NM,41040.0,872,965.0,5,264.0,70
7540,20201024,NV,94812.0,1146,1743.0,5,493.0,0
7541,20201024,NY,493832.0,2061,25718.0,13,1045.0,0
7542,20201024,OH,195806.0,2858,5206.0,22,1355.0,140
7543,20201024,OK,115685.0,1829,1245.0,11,924.0,95
7544,20201024,OR,41348.0,538,649.0,3,197.0,29
7545,20201024,PA,192622.0,2043,8654.0,29,1087.0,0
7546,20201024,PR,31072.0,116,794.0,3,395.0,0
7547,20201024,RI,30583.0,465,1183.0,6,163.0,71
7548,20201024,SC,169341.0,792,3793.0,16,743.0,51
7549,20201024,SD,38141.0,939,366.0,10,356.0,42
7550,20201024,TN,244087.0,2574,3100.0,24,1382.0,44
7551,20201024,TX,858071.0,6499,17456.0,81,4995.0,0
7552,20201024,UT,103117.0,1608,568.0,1,319.0,58
7553,20201024,VA,172372.0,1088,3578.0,39,979.0,58
7554,20201024,VI,1346.0,0,21.0,0,,0
7555,20201024,VT,2057.0,28,58.0,0,4.0,0
7556,20201024,WA,105280.0,849,2296.0,7,412.0,48
7557,20201024,WI,205139.0,4673,1803.0,29,1237.0,199
7558,20201024,WV,21712.0,320,422.0,0,209.0,0
7559,20201024,WY,10805.0,260,68.0,0,83.0,0
7560,20201023,AK,12167.0,248,68.0,0,59.0,14
7561,20201023,AL,180916.0,3852,2859.0,16,888.0,147
7562,20201023,AR,104135.0,1337,1782.0,10,610.0,152
7563,20201023,AS,0.0,0,0.0,0,,0
7564,20201023,AZ,235882.0,976,5865.0,6,815.0,29
7565,20201023,CA,886865.0,6141,17262.0,73,3011.0,0
7566,20201023,CO,91572.0,1350,2211.0,13,550.0,79
7567,20201023,CT,66052.0,679,4577.0,8,233.0,-12257
7568,20201023,DC,16609.0,72,642.0,0,91.0,0
7569,20201023,DE,23687.0,159,678.0,8,106.0,0
7570,20201023,FL,761924.0,3618,16544.0,74,2114.0,190
7571,20201023,GA,347759.0,2224,7766.0,37,1741.0,120
7572,20201023,GU,4141.0,85,69.0,0,77.0,0
7573,20201023,HI,14529.0,102,206.0,3,75.0,12
7574,20201023,IA,106874.0,1249,1620.0,19,536.0,0
7575,20201023,ID,56600.0,950,553.0,7,193.0,36
7576,20201023,IL,368746.0,5000,9688.0,41,2498.0,0
7577,20201023,IN,157713.0,2467,4092.0,27,1548.0,194
7578,20201023,KS,76230.0,1774,975.0,23,403.0,78
7579,20201023,KY,93748.0,1449,1396.0,16,819.0,55
7580,20201023,LA,182603.0,699,5820.0,21,620.0,0
7581,20201023,MA,148285.0,1070,9830.0,20,570.0,24
7582,20201023,MD,138691.0,712,4078.0,8,458.0,47
7583,20201023,ME,6095.0,31,146.0,0,8.0,0
7584,20201023,MI,172122.0,2046,7484.0,20,1182.0,0
7585,20201023,MN,129863.0,1711,2314.0,13,584.0,112
7586,20201023,MO,164534.0,1811,2688.0,31,1349.0,0
7587,20201023,MP,88.0,0,2.0,0,,0
7588,20201023,MS,113876.0,795,3238.0,7,701.0,0
7589,20201023,MT,26503.0,863,282.0,4,351.0,79
7590,20201023,NC,255708.0,2716,4114.0,32,1181.0,0
7591,20201023,ND,36058.0,896,445.0,18,282.0,37
7592,20201023,NE,61285.0,977,587.0,11,389.0,42
7593,20201023,NH,10112.0,118,471.0,1,15.0,0
7594,20201023,NJ,234187.0,1315,16273.0,10,874.0,12705
7595,20201023,NM,40168.0,791,960.0,7,229.0,41
7596,20201023,NV,93666.0,813,1738.0,2,493.0,0
7597,20201023,NY,491771.0,1637,25705.0,11,1023.0,0
7598,20201023,OH,192948.0,2518,5184.0,23,1347.0,184
7599,20201023,OK,113856.0,1373,1234.0,13,956.0,95
7600,20201023,OR,40810.0,367,646.0,11,194.0,16
7601,20201023,PA,190579.0,2219,8625.0,33,1068.0,0
7602,20201023,PR,30956.0,1152,791.0,8,381.0,0
7603,20201023,RI,30118.0,524,1177.0,4,140.0,10
7604,20201023,SC,168549.0,1064,3777.0,22,718.0,59
7605,20201023,SD,37202.0,1185,356.0,9,349.0,59
7606,20201023,TN,241513.0,3606,3076.0,65,1426.0,80
7607,20201023,TX,851572.0,6472,17375.0,89,5065.0,0
7608,20201023,UT,101509.0,1960,567.0,4,321.0,59
7609,20201023,VA,171284.0,1180,3539.0,15,1012.0,67
7610,20201023,VI,1346.0,3,21.0,0,,0
7611,20201023,VT,2029.0,30,58.0,0,3.0,0
7612,20201023,WA,104431.0,785,2289.0,3,437.0,34
7613,20201023,WI,200466.0,4643,1774.0,49,1245.0,183
7614,20201023,WV,21392.0,335,422.0,4,193.0,0
7615,20201023,WY,10545.0,426,68.0,0,83.0,19
7616,20201022,AK,11919.0,239,68.0,0,41.0,6
7617,20201022,AL,177064.0,1390,2843.0,15,864.0,118
7618,20201022,AR,102798.0,1202,1772.0,21,603.0,0
7619,20201022,AS,0.0,0,0.0,0,,0
7620,20201022,AZ,234906.0,994,5859.0,5,848.0,118
7621,20201022,CA,880724.0,2940,17189.0,162,3051.0,0
7622,20201022,CO,90222.0,1373,2198.0,4,547.0,98
7623,20201022,CT,65373.0,502,4569.0,2,232.0,214
7624,20201022,DC,16537.0,39,642.0,0,95.0,0
7625,20201022,DE,23528.0,153,670.0,0,110.0,0
7626,20201022,FL,758306.0,5461,16470.0,162,2074.0,149
7627,20201022,GA,345535.0,1785,7729.0,25,1699.0,153
7628,20201022,GU,4056.0,88,69.0,0,78.0,0
7629,20201022,HI,14427.0,77,203.0,14,75.0,8
7630,20201022,IA,105625.0,1435,1601.0,17,530.0,0
7631,20201022,ID,55650.0,987,546.0,11,193.0,50
7632,20201022,IL,363746.0,4942,9647.0,42,2463.0,0
7633,20201022,IN,155246.0,2850,4065.0,42,1515.0,141
7634,20201022,KS,74456.0,0,952.0,0,329.0,0
7635,20201022,KY,92299.0,1303,1380.0,17,800.0,40
7636,20201022,LA,181904.0,772,5799.0,9,598.0,0
7637,20201022,MA,147215.0,1049,9810.0,30,521.0,26
7638,20201022,MD,137979.0,743,4070.0,12,458.0,54
7639,20201022,ME,6064.0,37,146.0,0,7.0,3
7640,20201022,MI,170076.0,2204,7464.0,46,1182.0,0
7641,20201022,MN,128152.0,1561,2301.0,20,584.0,79
7642,20201022,MO,162723.0,1854,2657.0,16,1352.0,0
7643,20201022,MP,88.0,0,2.0,0,,0
7644,20201022,MS,113081.0,958,3231.0,8,695.0,0
7645,20201022,MT,25640.0,928,278.0,3,353.0,23
7646,20201022,NC,252992.0,2400,4082.0,50,1205.0,0
7647,20201022,ND,35162.0,1048,427.0,0,276.0,27
7648,20201022,NE,60308.0,899,576.0,11,400.0,35
7649,20201022,NH,9994.0,77,470.0,1,18.0,2
7650,20201022,NJ,232872.0,1444,16263.0,18,852.0,76
7651,20201022,NM,39377.0,662,953.0,3,213.0,49
7652,20201022,NV,92853.0,789,1736.0,4,520.0,0
7653,20201022,NY,490134.0,1628,25694.0,15,986.0,0
7654,20201022,OH,190430.0,2425,5161.0,12,1293.0,159
7655,20201022,OK,112483.0,1628,1221.0,11,910.0,93
7656,20201022,OR,40443.0,307,635.0,2,183.0,25
7657,20201022,PA,188360.0,2063,8592.0,30,1042.0,0
7658,20201022,PR,29804.0,87,783.0,9,395.0,0
7659,20201022,RI,29594.0,471,1173.0,4,140.0,25
7660,20201022,SC,167485.0,1128,3755.0,47,766.0,40
7661,20201022,SD,36017.0,973,347.0,14,355.0,38
7662,20201022,TN,237907.0,2046,3011.0,41,1424.0,68
7663,20201022,TX,845100.0,6291,17286.0,85,4931.0,0
7664,20201022,UT,99549.0,1543,563.0,6,318.0,73
7665,20201022,VA,170104.0,1332,3524.0,9,1109.0,63
7666,20201022,VI,1343.0,6,21.0,0,,0
7667,20201022,VT,1999.0,16,58.0,0,3.0,0
7668,20201022,WA,103646.0,918,2286.0,4,407.0,25
7669,20201022,WI,195823.0,3632,1725.0,23,1202.0,151
7670,20201022,WV,21057.0,323,418.0,5,188.0,0
7671,20201022,WY,10119.0,271,68.0,7,81.0,0
7672,20201021,AK,11680.0,224,68.0,1,41.0,6
7673,20201021,AL,175674.0,1146,2828.0,23,863.0,249
7674,20201021,AR,101596.0,1155,1751.0,23,626.0,98
7675,20201021,AS,0.0,0,0.0,0,,0
7676,20201021,AZ,233912.0,975,5854.0,17,832.0,101
7677,20201021,CA,877784.0,3707,17027.0,35,3077.0,0
7678,20201021,CO,88849.0,1267,2194.0,12,532.0,48
7679,20201021,CT,64871.0,416,4567.0,8,213.0,0
7680,20201021,DC,16498.0,53,642.0,0,96.0,0
7681,20201021,DE,23375.0,50,670.0,2,99.0,0
7682,20201021,FL,752845.0,2106,16308.0,0,2125.0,276
7683,20201021,GA,343750.0,1312,7704.0,30,1736.0,135
7684,20201021,GU,3968.0,82,69.0,2,71.0,0
7685,20201021,HI,14350.0,88,189.0,2,81.0,13
7686,20201021,IA,104190.0,1179,1584.0,29,534.0,0
7687,20201021,ID,54663.0,873,535.0,4,187.0,46
7688,20201021,IL,358804.0,4342,9605.0,68,2338.0,0
7689,20201021,IN,152396.0,1732,4023.0,15,1484.0,180
7690,20201021,KS,74456.0,1488,952.0,80,329.0,85
7691,20201021,KY,90996.0,1452,1363.0,21,794.0,56
7692,20201021,LA,181132.0,1363,5790.0,18,608.0,0
7693,20201021,MA,146166.0,702,9780.0,22,519.0,35
7694,20201021,MD,137236.0,492,4058.0,8,463.0,33
7695,20201021,ME,6027.0,38,146.0,0,7.0,1
7696,20201021,MI,167872.0,1878,7418.0,35,1050.0,0
7697,20201021,MN,126591.0,1060,2281.0,35,588.0,105
7698,20201021,MO,160869.0,1244,2641.0,26,1415.0,0
7699,20201021,MP,88.0,0,2.0,0,,0
7700,20201021,MS,112123.0,801,3223.0,21,711.0,0
7701,20201021,MT,24712.0,619,275.0,23,345.0,13
7702,20201021,NC,250592.0,1842,4032.0,40,1219.0,0
7703,20201021,ND,34114.0,521,427.0,10,219.0,23
7704,20201021,NE,59409.0,592,565.0,11,380.0,26
7705,20201021,NH,9917.0,89,469.0,1,14.0,0
7706,20201021,NJ,231428.0,1301,16245.0,18,844.0,79
7707,20201021,NM,38715.0,819,950.0,8,202.0,49
7708,20201021,NV,92064.0,565,1732.0,5,535.0,0
7709,20201021,NY,488506.0,2026,25679.0,7,950.0,0
7710,20201021,OH,188005.0,2366,5149.0,66,1252.0,135
7711,20201021,OK,110855.0,1307,1210.0,19,870.0,113
7712,20201021,OR,40136.0,342,633.0,5,183.0,17
7713,20201021,PA,186297.0,1425,8562.0,29,966.0,0
7714,20201021,PR,29717.0,132,774.0,5,378.0,0
7715,20201021,RI,29123.0,474,1169.0,5,130.0,19
7716,20201021,SC,166357.0,864,3708.0,12,743.0,34
7717,20201021,SD,35044.0,587,333.0,3,332.0,46
7718,20201021,TN,235861.0,2292,2970.0,18,1424.0,53
7719,20201021,TX,838809.0,5252,17201.0,114,4782.0,0
7720,20201021,UT,98006.0,1363,557.0,6,338.0,54
7721,20201021,VA,168772.0,1018,3515.0,30,1010.0,55
7722,20201021,VI,1337.0,2,21.0,0,,0
7723,20201021,VT,1983.0,20,58.0,0,4.0,0
7724,20201021,WA,102728.0,913,2282.0,24,414.0,47
7725,20201021,WI,192191.0,4363,1702.0,50,1190.0,167
7726,20201021,WV,20734.0,215,413.0,5,188.0,0
7727,20201021,WY,9848.0,322,61.0,0,66.0,2
7728,20201020,AK,11456.0,231,67.0,0,38.0,2
7729,20201020,AL,174528.0,1043,2805.0,16,846.0,0
7730,20201020,AR,100441.0,844,1728.0,14,627.0,67
7731,20201020,AS,0.0,0,0.0,0,,0
7732,20201020,AZ,232937.0,1040,5837.0,7,777.0,71
7733,20201020,CA,874077.0,3286,16992.0,22,3104.0,0
7734,20201020,CO,87582.0,1208,2182.0,2,516.0,84
7735,20201020,CT,64455.0,434,4559.0,5,217.0,0
7736,20201020,DC,16445.0,50,642.0,1,85.0,0
7737,20201020,DE,23325.0,129,668.0,2,107.0,0
7738,20201020,FL,750739.0,3556,16308.0,86,2094.0,231
7739,20201020,GA,342438.0,1128,7674.0,17,1713.0,153
7740,20201020,GU,3886.0,130,67.0,1,70.0,0
7741,20201020,HI,14262.0,37,187.0,0,96.0,7
7742,20201020,IA,103011.0,494,1555.0,17,501.0,0
7743,20201020,ID,53790.0,698,531.0,3,187.0,25
7744,20201020,IL,354462.0,3714,9537.0,41,2261.0,0
7745,20201020,IN,150664.0,1498,4008.0,48,1425.0,157
7746,20201020,KS,72968.0,0,872.0,0,285.0,0
7747,20201020,KY,89544.0,1297,1342.0,16,776.0,49
7748,20201020,LA,179769.0,699,5772.0,6,586.0,0
7749,20201020,MA,145464.0,976,9758.0,5,517.0,12
7750,20201020,MD,136744.0,590,4050.0,9,464.0,41
7751,20201020,ME,5989.0,27,146.0,0,9.0,0
7752,20201020,MI,165994.0,1871,7383.0,20,1050.0,0
7753,20201020,MN,125531.0,1092,2246.0,7,567.0,126
7754,20201020,MO,159625.0,1524,2615.0,25,1439.0,0
7755,20201020,MP,88.0,2,2.0,0,,0
7756,20201020,MS,111322.0,730,3202.0,31,664.0,0
7757,20201020,MT,24093.0,703,252.0,11,360.0,35
7758,20201020,NC,248750.0,1578,3992.0,53,1203.0,0
7759,20201020,ND,33593.0,1049,417.0,4,209.0,34
7760,20201020,NE,58817.0,749,554.0,6,380.0,22
7761,20201020,NH,9828.0,82,468.0,0,16.0,2
7762,20201020,NJ,230127.0,1235,16227.0,13,781.0,89
7763,20201020,NM,37896.0,594,942.0,7,205.0,53
7764,20201020,NV,91499.0,656,1727.0,15,506.0,0
7765,20201020,NY,486480.0,1201,25672.0,13,942.0,0
7766,20201020,OH,185639.0,2015,5083.0,8,1221.0,216
7767,20201020,OK,109548.0,1475,1191.0,18,821.0,149
7768,20201020,OR,39794.0,262,628.0,8,168.0,61
7769,20201020,PA,184872.0,1557,8533.0,33,918.0,0
7770,20201020,PR,29585.0,447,769.0,1,378.0,0
7771,20201020,RI,28649.0,302,1164.0,5,135.0,22
7772,20201020,SC,165493.0,884,3696.0,35,697.0,69
7773,20201020,SD,34457.0,621,330.0,7,329.0,47
7774,20201020,TN,233569.0,1508,2952.0,30,1424.0,63
7775,20201020,TX,833557.0,7884,17087.0,65,4588.0,0
7776,20201020,UT,96643.0,1081,551.0,5,311.0,65
7777,20201020,VA,167754.0,926,3485.0,28,937.0,73
7778,20201020,VI,1335.0,0,21.0,0,,0
7779,20201020,VT,1963.0,12,58.0,0,0.0,0
7780,20201020,WA,101815.0,298,2258.0,19,392.0,59
7781,20201020,WI,187828.0,4686,1652.0,35,1192.0,218
7782,20201020,WV,20519.0,226,408.0,9,191.0,0
7783,20201020,WY,9526.0,215,61.0,4,66.0,7
7784,20201019,AK,11225.0,204,67.0,0,65.0,4
7785,20201019,AL,173485.0,859,2789.0,1,859.0,226
7786,20201019,AR,99597.0,531,1714.0,10,604.0,46
7787,20201019,AS,0.0,0,0.0,0,,0
7788,20201019,AZ,231897.0,748,5830.0,3,721.0,8
7789,20201019,CA,870791.0,3474,16970.0,27,3002.0,0
7790,20201019,CO,86374.0,1072,2180.0,4,465.0,21
7791,20201019,CT,64021.0,1191,4554.0,12,195.0,0
7792,20201019,DC,16395.0,25,641.0,0,84.0,0
7793,20201019,DE,23196.0,103,666.0,1,107.0,0
7794,20201019,FL,747183.0,1691,16222.0,54,2057.0,72
7795,20201019,GA,341310.0,752,7657.0,19,1664.0,12
7796,20201019,GU,3756.0,81,66.0,0,68.0,0
7797,20201019,HI,14225.0,82,187.0,1,96.0,4
7798,20201019,IA,102517.0,557,1538.0,10,480.0,0
7799,20201019,ID,53092.0,510,528.0,-1,221.0,13
7800,20201019,IL,350748.0,3113,9496.0,22,2096.0,0
7801,20201019,IN,149166.0,1584,3960.0,23,1373.0,111
7802,20201019,KS,72968.0,2113,872.0,13,285.0,51
7803,20201019,KY,88247.0,640,1326.0,9,764.0,24
7804,20201019,LA,179070.0,201,5766.0,16,553.0,0
7805,20201019,MA,144488.0,828,9753.0,16,500.0,8
7806,20201019,MD,136154.0,497,4041.0,4,434.0,40
7807,20201019,ME,5962.0,23,146.0,0,8.0,1
7808,20201019,MI,164123.0,5004,7363.0,46,1050.0,0
7809,20201019,MN,124439.0,1627,2239.0,5,532.0,50
7810,20201019,MO,158101.0,1405,2590.0,8,1439.0,0
7811,20201019,MP,86.0,0,2.0,0,,0
7812,20201019,MS,110592.0,586,3171.0,0,653.0,143
7813,20201019,MT,23390.0,569,241.0,0,339.0,10
7814,20201019,NC,247172.0,1144,3939.0,5,1142.0,0
7815,20201019,ND,32544.0,658,413.0,4,205.0,14
7816,20201019,NE,58068.0,734,548.0,0,343.0,8
7817,20201019,NH,9746.0,52,468.0,1,16.0,0
7818,20201019,NJ,228892.0,1371,16214.0,3,758.0,113
7819,20201019,NM,37302.0,514,935.0,1,183.0,37
7820,20201019,NV,90843.0,582,1712.0,2,485.0,0
7821,20201019,NY,485279.0,998,25659.0,15,934.0,0
7822,20201019,OH,183624.0,1837,5075.0,8,1154.0,111
7823,20201019,OK,108073.0,774,1173.0,2,792.0,17
7824,20201019,OR,39532.0,216,620.0,0,190.0,0
7825,20201019,PA,183315.0,1103,8500.0,8,870.0,0
7826,20201019,PR,29138.0,427,768.0,2,327.0,0
7827,20201019,RI,28347.0,85,1159.0,1,124.0,0
7828,20201019,SC,164609.0,619,3661.0,11,697.0,20
7829,20201019,SD,33836.0,567,323.0,0,304.0,27
7830,20201019,TN,232061.0,3317,2922.0,13,1338.0,41
7831,20201019,TX,825673.0,1894,17022.0,8,4319.0,0
7832,20201019,UT,95562.0,1168,546.0,3,304.0,32
7833,20201019,VA,166828.0,690,3457.0,24,972.0,21
7834,20201019,VI,1335.0,0,21.0,0,,0
7835,20201019,VT,1951.0,8,58.0,0,0.0,0
7836,20201019,WA,101517.0,409,2239.0,0,388.0,24
7837,20201019,WI,183142.0,7915,1617.0,29,1172.0,292
7838,20201019,WV,20293.0,212,399.0,0,177.0,0
7839,20201019,WY,9311.0,286,57.0,0,68.0,4
7840,20201018,AK,11021.0,210,67.0,0,73.0,6
7841,20201018,AL,172626.0,964,2788.0,0,823.0,0
7842,20201018,AR,99066.0,644,1704.0,20,565.0,37
7843,20201018,AS,0.0,0,0.0,0,,0
7844,20201018,AZ,231149.0,742,5827.0,3,714.0,22
7845,20201018,CA,867317.0,2862,16943.0,44,3020.0,0
7846,20201018,CO,85302.0,933,2176.0,0,445.0,10
7847,20201018,CT,62830.0,0,4542.0,0,184.0,0
7848,20201018,DC,16370.0,36,641.0,0,78.0,0
7849,20201018,DE,23093.0,151,665.0,1,106.0,0
7850,20201018,FL,745492.0,2474,16168.0,50,2005.0,79
7851,20201018,GA,340558.0,1174,7638.0,31,1654.0,26
7852,20201018,GU,3675.0,58,66.0,2,63.0,0
7853,20201018,HI,14143.0,96,186.0,1,96.0,13
7854,20201018,IA,101960.0,857,1528.0,1,475.0,0
7855,20201018,ID,52582.0,878,529.0,6,221.0,19
7856,20201018,IL,347635.0,4245,9474.0,22,2012.0,0
7857,20201018,IN,147582.0,1605,3937.0,19,1387.0,111
7858,20201018,KS,70855.0,0,859.0,0,456.0,0
7859,20201018,KY,87607.0,810,1317.0,5,691.0,0
7860,20201018,LA,178869.0,1143,5750.0,23,550.0,0
7861,20201018,MA,143660.0,730,9737.0,14,483.0,11
7862,20201018,MD,135657.0,530,4037.0,1,433.0,83
7863,20201018,ME,5939.0,26,146.0,0,11.0,1
7864,20201018,MI,159119.0,0,7317.0,0,1000.0,0
7865,20201018,MN,122812.0,1722,2234.0,17,484.0,65
7866,20201018,MO,156696.0,1768,2582.0,2,918.0,0
7867,20201018,MP,86.0,0,2.0,0,,0
7868,20201018,MS,110006.0,0,3171.0,0,609.0,0
7869,20201018,MT,22821.0,588,241.0,1,331.0,9
7870,20201018,NC,246028.0,2303,3934.0,5,1129.0,0
7871,20201018,ND,31886.0,713,409.0,5,210.0,11
7872,20201018,NE,57334.0,620,548.0,1,320.0,3
7873,20201018,NH,9694.0,69,467.0,1,17.0,0
7874,20201018,NJ,227521.0,1430,16211.0,7,732.0,0
7875,20201018,NM,36788.0,445,934.0,5,171.0,29
7876,20201018,NV,90261.0,609,1710.0,3,503.0,0
7877,20201018,NY,484281.0,1390,25644.0,7,913.0,0
7878,20201018,OH,181787.0,1562,5067.0,0,1097.0,52
7879,20201018,OK,107299.0,796,1171.0,3,792.0,28
7880,20201018,OR,39316.0,381,620.0,3,190.0,0
7881,20201018,PA,182212.0,1269,8492.0,26,841.0,0
7882,20201018,PR,28711.0,418,766.0,5,292.0,0
7883,20201018,RI,28262.0,284,1158.0,0,124.0,11
7884,20201018,SC,163990.0,776,3650.0,13,716.0,22
7885,20201018,SD,33269.0,658,323.0,8,300.0,42
7886,20201018,TN,228744.0,2605,2909.0,6,1105.0,22
7887,20201018,TX,823779.0,3216,17014.0,30,4226.0,0
7888,20201018,UT,94394.0,1097,543.0,3,307.0,46
7889,20201018,VA,166138.0,900,3433.0,11,972.0,30
7890,20201018,VI,1335.0,6,21.0,0,,0
7891,20201018,VT,1943.0,11,58.0,0,2.0,0
7892,20201018,WA,101108.0,664,2239.0,0,376.0,23
7893,20201018,WI,175227.0,0,1588.0,0,1090.0,0
